id,run_id,Unnamed: 0,timeStep,numberPedsInformed-PID12,numberPedsAll-PID12,percentageInformed-PID12
0,0,107,42.80000000000001,10,12,0.8333333333333334
0,0,108,43.20000000000002,10,12,0.8333333333333334
0,0,109,43.6,10,12,0.8333333333333334
0,0,110,44.0,10,12,0.8333333333333334
0,0,111,44.40000000000001,10,12,0.8333333333333334
0,0,112,44.80000000000001,11,13,0.8461538461538461
0,0,113,45.20000000000002,11,13,0.8461538461538461
0,0,114,45.6,11,13,0.8461538461538461
0,0,115,46.0,11,13,0.8461538461538461
0,0,116,46.40000000000001,11,13,0.8461538461538461
0,0,117,46.80000000000001,11,13,0.8461538461538461
0,0,118,47.20000000000002,11,13,0.8461538461538461
0,0,119,47.6,11,13,0.8461538461538461
0,0,120,48.0,11,13,0.8461538461538461
0,0,121,48.40000000000001,11,14,0.7857142857142857
0,0,122,48.80000000000001,12,14,0.8571428571428571
0,0,123,49.20000000000002,12,14,0.8571428571428571
0,0,124,49.6,12,14,0.8571428571428571
0,0,125,50.0,12,14,0.8571428571428571
0,0,126,50.40000000000001,12,14,0.8571428571428571
0,0,127,50.80000000000001,12,14,0.8571428571428571
0,0,128,51.20000000000002,12,14,0.8571428571428571
0,0,129,51.6,12,14,0.8571428571428571
0,0,130,52.0,12,14,0.8571428571428571
0,0,131,52.40000000000001,12,14,0.8571428571428571
0,0,132,52.80000000000001,12,14,0.8571428571428571
0,0,133,53.20000000000002,12,14,0.8571428571428571
0,0,134,53.600000000000016,12,14,0.8571428571428571
0,0,135,54.0,12,14,0.8571428571428571
0,0,136,54.40000000000001,12,14,0.8571428571428571
0,0,137,54.80000000000001,12,14,0.8571428571428571
0,0,138,55.20000000000002,12,14,0.8571428571428571
0,0,139,55.600000000000016,13,15,0.8666666666666667
0,0,140,56.0,13,15,0.8666666666666667
0,0,141,56.40000000000001,13,15,0.8666666666666667
0,0,142,56.80000000000001,13,15,0.8666666666666667
0,0,143,57.20000000000002,13,15,0.8666666666666667
0,0,144,57.600000000000016,13,15,0.8666666666666667
0,0,145,58.0,13,15,0.8666666666666667
0,0,146,58.40000000000001,13,15,0.8666666666666667
0,0,147,58.80000000000001,13,15,0.8666666666666667
0,0,148,59.20000000000002,13,15,0.8666666666666667
0,0,149,59.600000000000016,13,15,0.8666666666666667
0,0,150,60.0,13,15,0.8666666666666667
0,0,151,60.40000000000001,13,15,0.8666666666666667
0,0,152,60.80000000000001,13,15,0.8666666666666667
0,0,153,61.20000000000002,13,15,0.8666666666666667
0,0,154,61.600000000000016,13,15,0.8666666666666667
0,0,155,62.0,13,15,0.8666666666666667
0,0,156,62.40000000000001,13,15,0.8666666666666667
0,0,157,62.80000000000001,13,15,0.8666666666666667
0,0,158,63.20000000000002,13,15,0.8666666666666667
0,0,159,63.600000000000016,13,15,0.8666666666666667
0,0,160,64.0,13,14,0.9285714285714286
0,0,161,64.4,13,14,0.9285714285714286
0,0,162,64.80000000000001,13,14,0.9285714285714286
0,0,163,65.20000000000002,13,14,0.9285714285714286
0,0,164,65.60000000000002,13,14,0.9285714285714286
0,0,165,66.0,13,14,0.9285714285714286
0,0,166,66.4,13,14,0.9285714285714286
0,0,167,66.80000000000001,14,15,0.9333333333333332
0,0,168,67.20000000000002,14,15,0.9333333333333332
0,0,169,67.60000000000002,14,15,0.9333333333333332
0,0,170,68.0,14,15,0.9333333333333332
0,0,171,68.4,13,14,0.9285714285714286
0,0,172,68.80000000000001,13,14,0.9285714285714286
0,0,173,69.20000000000002,13,13,1.0
1,0,0,0.0,0,10,0.0
1,0,1,0.4000000000000057,0,10,0.0
1,0,2,0.8000000000000114,3,10,0.3
1,0,3,1.2000000000000028,3,10,0.3
1,0,4,1.6000000000000083,4,10,0.4
1,0,5,2.0,4,10,0.4
1,0,6,2.4000000000000057,4,10,0.4
1,0,7,2.800000000000012,4,10,0.4
1,0,8,3.200000000000003,4,10,0.4
1,0,9,3.6000000000000085,4,10,0.4
1,0,10,4.0,4,10,0.4
1,0,11,4.400000000000006,4,10,0.4
1,0,12,4.800000000000012,4,10,0.4
1,0,13,5.200000000000003,4,10,0.4
1,0,14,5.6000000000000085,4,10,0.4
1,0,15,6.0,4,10,0.4
1,0,16,6.400000000000006,4,10,0.4
1,0,17,6.800000000000012,4,10,0.4
1,0,18,7.200000000000002,4,10,0.4
1,0,19,7.600000000000008,4,10,0.4
1,0,20,8.0,4,10,0.4
1,0,21,8.400000000000006,4,10,0.4
1,0,22,8.800000000000011,4,10,0.4
1,0,23,9.200000000000003,4,10,0.4
1,0,24,9.600000000000009,4,10,0.4
1,0,25,10.0,4,10,0.4
1,0,26,10.400000000000006,4,11,0.3636363636363637
1,0,27,10.800000000000011,5,11,0.4545454545454545
1,0,28,11.200000000000005,5,11,0.4545454545454545
1,0,29,11.600000000000007,7,11,0.6363636363636364
1,0,30,12.0,7,11,0.6363636363636364
1,0,31,12.400000000000004,7,11,0.6363636363636364
1,0,32,12.800000000000011,7,11,0.6363636363636364
1,0,33,13.200000000000005,7,11,0.6363636363636364
1,0,34,13.600000000000007,7,11,0.6363636363636364
1,0,35,14.0,7,11,0.6363636363636364
1,0,36,14.400000000000004,7,11,0.6363636363636364
1,0,37,14.800000000000011,7,11,0.6363636363636364
1,0,38,15.200000000000005,7,11,0.6363636363636364
1,0,39,15.600000000000007,7,11,0.6363636363636364
1,0,40,16.0,7,11,0.6363636363636364
1,0,41,16.400000000000006,7,11,0.6363636363636364
1,0,42,16.800000000000008,7,11,0.6363636363636364
1,0,43,17.200000000000006,7,11,0.6363636363636364
1,0,44,17.600000000000012,7,11,0.6363636363636364
1,0,45,18.0,7,11,0.6363636363636364
1,0,46,18.400000000000006,7,11,0.6363636363636364
1,0,47,18.80000000000001,7,11,0.6363636363636364
1,0,48,19.200000000000006,7,11,0.6363636363636364
1,0,49,19.600000000000012,7,11,0.6363636363636364
1,0,50,20.0,7,11,0.6363636363636364
1,0,51,20.400000000000006,7,11,0.6363636363636364
1,0,52,20.80000000000001,7,11,0.6363636363636364
1,0,53,21.200000000000006,7,11,0.6363636363636364
1,0,54,21.60000000000001,7,11,0.6363636363636364
1,0,55,22.0,7,11,0.6363636363636364
1,0,56,22.40000000000001,7,11,0.6363636363636364
1,0,57,22.800000000000008,7,11,0.6363636363636364
1,0,58,23.200000000000006,7,11,0.6363636363636364
1,0,59,23.60000000000001,7,11,0.6363636363636364
1,0,60,24.0,7,11,0.6363636363636364
1,0,61,24.40000000000001,7,11,0.6363636363636364
1,0,62,24.800000000000008,7,11,0.6363636363636364
1,0,63,25.200000000000006,7,11,0.6363636363636364
1,0,64,25.60000000000001,7,11,0.6363636363636364
1,0,65,26.0,7,11,0.6363636363636364
1,0,66,26.40000000000001,7,11,0.6363636363636364
1,0,67,26.800000000000008,8,11,0.7272727272727273
1,0,68,27.200000000000006,8,11,0.7272727272727273
1,0,69,27.60000000000001,8,11,0.7272727272727273
1,0,70,28.0,8,11,0.7272727272727273
1,0,71,28.40000000000001,8,11,0.7272727272727273
1,0,72,28.800000000000008,8,11,0.7272727272727273
1,0,73,29.200000000000014,8,11,0.7272727272727273
1,0,74,29.599999999999994,8,11,0.7272727272727273
1,0,75,30.0,8,11,0.7272727272727273
1,0,76,30.40000000000001,8,11,0.7272727272727273
1,0,77,30.800000000000008,8,11,0.7272727272727273
1,0,78,31.200000000000014,8,11,0.7272727272727273
1,0,79,31.599999999999994,8,11,0.7272727272727273
1,0,80,32.0,8,11,0.7272727272727273
1,0,81,32.40000000000001,8,11,0.7272727272727273
1,0,82,32.80000000000001,9,11,0.8181818181818182
1,0,83,33.20000000000002,9,12,0.75
1,0,84,33.599999999999994,10,12,0.8333333333333334
1,0,85,34.0,10,13,0.7692307692307693
1,0,86,34.40000000000001,10,13,0.7692307692307693
1,0,87,34.80000000000001,10,13,0.7692307692307693
1,0,88,35.200000000000024,10,12,0.8333333333333334
1,0,89,35.59999999999999,10,12,0.8333333333333334
1,0,90,36.0,10,12,0.8333333333333334
1,0,91,36.40000000000001,10,12,0.8333333333333334
1,0,92,36.80000000000001,10,12,0.8333333333333334
1,0,93,37.200000000000024,10,12,0.8333333333333334
1,0,94,37.6,10,12,0.8333333333333334
1,0,95,38.0,10,12,0.8333333333333334
1,0,96,38.40000000000001,10,12,0.8333333333333334
1,0,97,38.80000000000001,10,12,0.8333333333333334
1,0,98,39.200000000000024,10,12,0.8333333333333334
1,0,99,39.6,10,12,0.8333333333333334
1,0,100,40.0,10,12,0.8333333333333334
1,0,101,40.40000000000001,10,12,0.8333333333333334
1,0,102,40.80000000000001,10,12,0.8333333333333334
1,0,103,41.200000000000024,10,12,0.8333333333333334
1,0,104,41.6,10,12,0.8333333333333334
1,0,105,42.0,10,12,0.8333333333333334
1,0,106,42.40000000000001,10,12,0.8333333333333334
1,0,107,42.80000000000001,10,12,0.8333333333333334
1,0,108,43.20000000000002,10,12,0.8333333333333334
1,0,109,43.6,10,12,0.8333333333333334
1,0,110,44.0,10,12,0.8333333333333334
1,0,111,44.40000000000001,10,12,0.8333333333333334
1,0,112,44.80000000000001,11,13,0.8461538461538461
1,0,113,45.20000000000002,11,13,0.8461538461538461
1,0,114,45.6,11,13,0.8461538461538461
1,0,115,46.0,11,13,0.8461538461538461
1,0,116,46.40000000000001,11,13,0.8461538461538461
1,0,117,46.80000000000001,11,13,0.8461538461538461
1,0,118,47.20000000000002,11,13,0.8461538461538461
1,0,119,47.6,11,13,0.8461538461538461
1,0,120,48.0,11,13,0.8461538461538461
1,0,121,48.40000000000001,11,14,0.7857142857142857
1,0,122,48.80000000000001,12,14,0.8571428571428571
1,0,123,49.20000000000002,12,14,0.8571428571428571
1,0,124,49.6,12,14,0.8571428571428571
1,0,125,50.0,12,14,0.8571428571428571
1,0,126,50.40000000000001,12,14,0.8571428571428571
1,0,127,50.80000000000001,12,14,0.8571428571428571
1,0,128,51.20000000000002,12,14,0.8571428571428571
1,0,129,51.6,12,14,0.8571428571428571
1,0,130,52.0,12,14,0.8571428571428571
1,0,131,52.40000000000001,12,14,0.8571428571428571
1,0,132,52.80000000000001,12,14,0.8571428571428571
1,0,133,53.20000000000002,12,14,0.8571428571428571
1,0,134,53.600000000000016,12,14,0.8571428571428571
1,0,135,54.0,12,14,0.8571428571428571
1,0,136,54.40000000000001,12,14,0.8571428571428571
1,0,137,54.80000000000001,12,14,0.8571428571428571
1,0,138,55.20000000000002,12,14,0.8571428571428571
1,0,139,55.600000000000016,13,15,0.8666666666666667
1,0,140,56.0,13,15,0.8666666666666667
1,0,141,56.40000000000001,13,15,0.8666666666666667
1,0,142,56.80000000000001,13,15,0.8666666666666667
1,0,143,57.20000000000002,13,15,0.8666666666666667
1,0,144,57.600000000000016,13,15,0.8666666666666667
1,0,145,58.0,13,15,0.8666666666666667
1,0,146,58.40000000000001,13,15,0.8666666666666667
1,0,147,58.80000000000001,13,15,0.8666666666666667
1,0,148,59.20000000000002,13,15,0.8666666666666667
1,0,149,59.600000000000016,13,15,0.8666666666666667
1,0,150,60.0,13,15,0.8666666666666667
1,0,151,60.40000000000001,13,15,0.8666666666666667
1,0,152,60.80000000000001,13,15,0.8666666666666667
1,0,153,61.20000000000002,13,15,0.8666666666666667
1,0,154,61.600000000000016,13,15,0.8666666666666667
1,0,155,62.0,13,15,0.8666666666666667
1,0,156,62.40000000000001,13,15,0.8666666666666667
1,0,157,62.80000000000001,13,15,0.8666666666666667
1,0,158,63.20000000000002,13,15,0.8666666666666667
1,0,159,63.600000000000016,13,15,0.8666666666666667
1,0,160,64.0,13,14,0.9285714285714286
1,0,161,64.4,13,14,0.9285714285714286
1,0,162,64.80000000000001,13,14,0.9285714285714286
1,0,163,65.20000000000002,13,14,0.9285714285714286
1,0,164,65.60000000000002,13,14,0.9285714285714286
1,0,165,66.0,13,14,0.9285714285714286
1,0,166,66.4,13,14,0.9285714285714286
1,0,167,66.80000000000001,14,15,0.9333333333333332
1,0,168,67.20000000000002,14,15,0.9333333333333332
1,0,169,67.60000000000002,14,15,0.9333333333333332
1,0,170,68.0,14,15,0.9333333333333332
1,0,171,68.4,13,14,0.9285714285714286
1,0,172,68.80000000000001,13,14,0.9285714285714286
1,0,173,69.20000000000002,13,13,1.0
2,0,0,0.0,0,1886,0.0
2,0,1,0.4000000000000057,0,1894,0.0
2,0,2,0.8000000000000114,30,1901,0.015781167806417674
2,0,3,1.2000000000000028,30,1912,0.015690376569037656
2,0,4,1.6000000000000083,700,1921,0.3643935450286309
2,0,5,2.0,700,1925,0.3636363636363637
2,0,6,2.4000000000000057,700,1935,0.3617571059431525
2,0,7,2.800000000000012,1322,1945,0.6796915167095116
2,0,8,3.200000000000003,1322,1954,0.676560900716479
2,0,9,3.6000000000000085,1906,1960,0.9724489795918368
